time,id,pos,sugar,age,vision,metabolism,sex,culture,children,loans_given,loans_owed,has_reproduced,has_spread_culture,has_accepted_culture,total_inheritance_received,last_partner_id,last_credit_partner,chose_not_to_borrow,chose_not_to_lend,chose_not_to_spread_culture,schwartz_values
4,36,"(43, 42)",2.0,4,1,1,female,"Bool[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.46f0, stimulation = -0.97f0, hedonism = -2.54f0, achievement = -0.35f0, power = -0.14f0, security = 0.86f0, conformity = 2.56f0, tradition = -0.31f0, benevolence = 0.85f0, universalism = 0.49f0)"
4,37,"(34, 9)",8.0,4,6,3,female,"Bool[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.5f0, stimulation = -0.81f0, hedonism = 0.7f0, achievement = 0.41f0, power = 1.05f0, security = -0.42f0, conformity = -0.74f0, tradition = -1.32f0, benevolence = 0.01f0, universalism = -0.38f0)"
4,38,"(39, 14)",25.0,4,2,1,female,"Bool[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.38f0, stimulation = -1.83f0, hedonism = -1.51f0, achievement = -0.48f0, power = -1.73f0, security = -0.04f0, conformity = 1.46f0, tradition = 1.25f0, benevolence = 1.45f0, universalism = 1.05f0)"
4,39,"(9, 24)",11.0,4,1,1,female,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.13f0, stimulation = -0.13f0, hedonism = -0.23f0, achievement = -0.53f0, power = 0.27f0, security = 0.35f0, conformity = -0.86f0, tradition = -0.46f0, benevolence = 0.45f0, universalism = 0.03f0)"
4,40,"(14, 39)",21.0,4,5,4,female,"Bool[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,true,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.61f0, stimulation = -1.96f0, hedonism = 0.89f0, achievement = 0.0f0, power = -1.55f0, security = 1.02f0, conformity = 0.63f0, tradition = -0.09f0, benevolence = 1.35f0, universalism = 0.31f0)"
4,42,"(25, 11)",20.0,4,2,1,male,"Bool[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.46f0, stimulation = -0.32f0, hedonism = -1.04f0, achievement = -0.72f0, power = -0.16f0, security = 2.17f0, conformity = 0.03f0, tradition = -0.03f0, benevolence = -0.34f0, universalism = -0.06f0)"
4,43,"(45, 7)",2.0,4,3,4,male,"Bool[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,true,true,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.91f0, stimulation = -1.74f0, hedonism = 0.61f0, achievement = 0.17f0, power = -0.55f0, security = 0.4f0, conformity = -0.5f0, tradition = -0.33f0, benevolence = 0.34f0, universalism = 0.69f0)"
4,44,"(10, 1)",6.0,4,2,3,female,"Bool[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.17f0, stimulation = -1.19f0, hedonism = 1.05f0, achievement = -1.02f0, power = 0.57f0, security = 0.53f0, conformity = -1.31f0, tradition = 0.44f0, benevolence = 0.43f0, universalism = 0.67f0)"
4,45,"(44, 32)",2.0,4,6,3,male,"Bool[0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.33f0, stimulation = -0.23f0, hedonism = -0.76f0, achievement = -0.9f0, power = -1.73f0, security = 0.61f0, conformity = 0.77f0, tradition = -0.27f0, benevolence = 1.04f0, universalism = 1.13f0)"
4,46,"(22, 38)",25.0,4,6,2,male,"Bool[1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.54f0, stimulation = 1.24f0, hedonism = 0.17f0, achievement = -1.0f0, power = -1.46f0, security = 2.15f0, conformity = -1.18f0, tradition = 0.2f0, benevolence = 0.25f0, universalism = 0.17f0)"
4,48,"(44, 33)",2.0,4,5,4,female,"Bool[0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,true,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.11f0, stimulation = -1.49f0, hedonism = -0.89f0, achievement = -0.67f0, power = -1.6f0, security = -0.13f0, conformity = 0.42f0, tradition = 1.32f0, benevolence = 1.28f0, universalism = 0.64f0)"
4,49,"(6, 24)",9.0,4,1,1,female,"Bool[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.1f0, stimulation = -0.25f0, hedonism = -0.44f0, achievement = -1.35f0, power = -3.11f0, security = 1.15f0, conformity = 0.91f0, tradition = -0.36f0, benevolence = 1.58f0, universalism = 1.78f0)"
4,50,"(14, 33)",23.0,4,5,2,female,"Bool[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.32f0, stimulation = -0.07f0, hedonism = 1.66f0, achievement = 0.23f0, power = -1.84f0, security = -0.45f0, conformity = -1.36f0, tradition = -0.5f0, benevolence = 0.77f0, universalism = 0.24f0)"
4,51,"(44, 7)",4.0,2,6,4,male,"Bool[1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,true,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.05f0, stimulation = -2.15f0, hedonism = -0.0f0, achievement = -0.38f0, power = -1.56f0, security = 0.6f0, conformity = 0.5f0, tradition = 0.06f0, benevolence = 1.31f0, universalism = 1.67f0)"
4,52,"(24, 13)",9.0,1,6,1,female,"Bool[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.5f0, stimulation = -0.81f0, hedonism = 0.09f0, achievement = -0.52f0, power = -1.23f0, security = -0.95f0, conformity = 1.2f0, tradition = -0.09f0, benevolence = 0.48f0, universalism = 1.34f0)"
4,53,"(35, 7)",22.0,1,6,2,male,"Bool[0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.0f0, stimulation = -0.58f0, hedonism = 0.9f0, achievement = -0.94f0, power = -0.77f0, security = 0.19f0, conformity = -1.19f0, tradition = -1.21f0, benevolence = 0.99f0, universalism = 1.61f0)"
4,54,"(5, 35)",15.0,1,6,4,female,"Bool[1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.94f0, stimulation = -0.68f0, hedonism = 0.15f0, achievement = 0.81f0, power = -0.81f0, security = -0.01f0, conformity = 0.63f0, tradition = -1.11f0, benevolence = 1.23f0, universalism = 0.72f0)"
4,55,"(26, 6)",5.0,0,3,3,female,"Bool[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.36f0, stimulation = -0.46f0, hedonism = -1.38f0, achievement = -0.3f0, power = -0.58f0, security = -1.15f0, conformity = 1.97f0, tradition = 0.95f0, benevolence = 1.09f0, universalism = -0.49f0)"
4,56,"(46, 12)",12.0,0,5,3,male,"Bool[1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.23f0, stimulation = -0.64f0, hedonism = -0.08f0, achievement = 0.25f0, power = -0.49f0, security = -1.15f0, conformity = -0.55f0, tradition = 0.89f0, benevolence = 0.88f0, universalism = 1.11f0)"
4,57,"(1, 38)",7.0,0,6,2,female,"Bool[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.14f0, stimulation = -1.72f0, hedonism = -1.12f0, achievement = -1.56f0, power = -1.36f0, security = 0.77f0, conformity = 1.99f0, tradition = 0.66f0, benevolence = 0.8f0, universalism = 1.68f0)"
5,2,"(16, 42)",18.0,5,6,1,male,"Bool[1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.4f0, stimulation = -2.44f0, hedonism = -2.09f0, achievement = 0.54f0, power = -0.62f0, security = 2.14f0, conformity = 1.07f0, tradition = 1.73f0, benevolence = -0.19f0, universalism = 0.27f0)"
5,3,"(32, 4)",9.0,5,1,4,female,"Bool[0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.01f0, stimulation = -0.88f0, hedonism = -0.35f0, achievement = 0.26f0, power = -1.16f0, security = 1.07f0, conformity = -2.09f0, tradition = 1.15f0, benevolence = 0.98f0, universalism = 1.03f0)"
5,4,"(9, 13)",6.0,5,6,2,male,"Bool[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.6f0, stimulation = -1.88f0, hedonism = -2.26f0, achievement = 0.59f0, power = -0.06f0, security = 1.19f0, conformity = -0.69f0, tradition = 0.09f0, benevolence = 1.08f0, universalism = 1.35f0)"
5,5,"(12, 39)",31.0,5,6,1,female,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.8f0, stimulation = -0.14f0, hedonism = -0.1f0, achievement = -0.0f0, power = -0.01f0, security = 0.2f0, conformity = -0.98f0, tradition = -1.98f0, benevolence = 0.93f0, universalism = 1.3f0)"
5,6,"(24, 28)",6.0,5,3,2,female,"Bool[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.67f0, stimulation = -1.04f0, hedonism = 0.93f0, achievement = -1.54f0, power = -1.69f0, security = 0.42f0, conformity = -0.64f0, tradition = 0.28f0, benevolence = 0.94f0, universalism = 0.66f0)"
5,7,"(10, 37)",18.0,5,1,1,male,"Bool[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.77f0, stimulation = 1.45f0, hedonism = 0.95f0, achievement = 0.02f0, power = 0.37f0, security = 0.17f0, conformity = -1.13f0, tradition = -0.93f0, benevolence = -0.04f0, universalism = -0.09f0)"
5,8,"(34, 13)",15.0,5,4,3,male,"Bool[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.88f0, stimulation = -0.7f0, hedonism = -0.88f0, achievement = -0.01f0, power = -0.94f0, security = 2.06f0, conformity = 0.25f0, tradition = -1.13f0, benevolence = 0.08f0, universalism = 0.38f0)"
5,10,"(39, 45)",9.0,5,6,1,male,"Bool[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.13f0, stimulation = -0.11f0, hedonism = -1.5f0, achievement = 1.1f0, power = -2.01f0, security = 0.81f0, conformity = 0.19f0, tradition = 0.89f0, benevolence = 0.46f0, universalism = 0.29f0)"
5,11,"(35, 5)",13.0,5,2,2,male,"Bool[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,true,"(self_direction = 0.24f0, stimulation = -0.24f0, hedonism = 0.57f0, achievement = -2.2f0, power = -0.4f0, security = 0.01f0, conformity = 0.16f0, tradition = 0.75f0, benevolence = 0.67f0, universalism = 0.44f0)"
5,12,"(24, 9)",4.0,5,6,2,male,"Bool[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.3f0, stimulation = -1.63f0, hedonism = 0.01f0, achievement = 1.42f0, power = -0.84f0, security = 0.31f0, conformity = 0.24f0, tradition = 0.13f0, benevolence = -0.12f0, universalism = 0.17f0)"
5,13,"(16, 40)",10.0,5,6,4,male,"Bool[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,true,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.5f0, stimulation = -0.48f0, hedonism = -0.74f0, achievement = -0.52f0, power = -0.78f0, security = 0.48f0, conformity = 0.56f0, tradition = 0.45f0, benevolence = 0.81f0, universalism = 0.71f0)"
5,14,"(14, 40)",20.0,5,2,2,male,"Bool[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,true,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.95f0, stimulation = -1.55f0, hedonism = 0.51f0, achievement = -1.08f0, power = -2.37f0, security = 1.51f0, conformity = 0.52f0, tradition = -0.43f0, benevolence = 1.63f0, universalism = 0.3f0)"
5,15,"(27, 16)",5.0,5,4,2,female,"Bool[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.3f0, stimulation = -1.25f0, hedonism = 1.01f0, achievement = -0.6f0, power = -1.68f0, security = 1.08f0, conformity = -0.52f0, tradition = 0.25f0, benevolence = 0.64f0, universalism = 0.77f0)"
5,17,"(13, 40)",30.0,5,1,2,male,"Bool[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.88f0, stimulation = -1.11f0, hedonism = -1.84f0, achievement = 0.25f0, power = 0.53f0, security = 0.97f0, conformity = -0.15f0, tradition = -1.13f0, benevolence = 0.36f0, universalism = 1.24f0)"
5,19,"(48, 27)",12.0,5,4,2,female,"Bool[0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.64f0, stimulation = -0.75f0, hedonism = -1.05f0, achievement = -1.11f0, power = -1.68f0, security = -0.49f0, conformity = 1.24f0, tradition = 0.17f0, benevolence = 1.78f0, universalism = 1.25f0)"
5,20,"(13, 9)",9.0,5,4,1,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.13f0, stimulation = 0.27f0, hedonism = -1.8f0, achievement = -0.25f0, power = 0.27f0, security = 0.64f0, conformity = 0.4f0, tradition = 0.73f0, benevolence = 0.16f0, universalism = -0.28f0)"
5,21,"(6, 20)",19.0,5,4,1,female,"Bool[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.25f0, stimulation = 0.31f0, hedonism = 1.2f0, achievement = 0.04f0, power = 1.3f0, security = -0.02f0, conformity = -1.96f0, tradition = -2.13f0, benevolence = -0.52f0, universalism = 0.53f0)"
5,22,"(20, 18)",10.0,5,1,3,male,"Bool[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.08f0, stimulation = 0.95f0, hedonism = -0.49f0, achievement = 0.49f0, power = -0.04f0, security = -0.26f0, conformity = 0.32f0, tradition = -1.4f0, benevolence = -1.17f0, universalism = 0.52f0)"
5,23,"(34, 5)",33.0,5,2,1,male,"Bool[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,true,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.56f0, stimulation = 0.89f0, hedonism = 0.34f0, achievement = -1.69f0, power = -1.64f0, security = 0.11f0, conformity = -0.45f0, tradition = 0.16f0, benevolence = 0.7f0, universalism = 1.03f0)"
5,24,"(14, 41)",22.0,5,6,2,female,"Bool[1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,true,"(self_direction = 0.35f0, stimulation = -1.25f0, hedonism = -0.18f0, achievement = 1.17f0, power = 0.56f0, security = 0.94f0, conformity = -0.45f0, tradition = -1.55f0, benevolence = 0.55f0, universalism = -0.13f0)"
5,25,"(10, 9)",3.0,5,2,3,female,"Bool[1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.84f0, stimulation = -0.9f0, hedonism = 0.56f0, achievement = -1.23f0, power = -0.71f0, security = 1.72f0, conformity = -2.15f0, tradition = -0.13f0, benevolence = 0.77f0, universalism = 1.23f0)"
5,26,"(44, 14)",13.0,5,2,3,female,"Bool[1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.63f0, stimulation = -0.61f0, hedonism = 0.33f0, achievement = 0.37f0, power = -0.5f0, security = -0.0f0, conformity = -1.14f0, tradition = 0.11f0, benevolence = 1.15f0, universalism = 0.93f0)"
5,27,"(33, 1)",20.0,5,1,3,male,"Bool[0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.93f0, stimulation = -0.36f0, hedonism = -0.42f0, achievement = 0.76f0, power = -1.62f0, security = 0.24f0, conformity = 0.31f0, tradition = -0.9f0, benevolence = 0.56f0, universalism = 0.5f0)"
5,29,"(38, 10)",11.0,5,5,4,male,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.07f0, stimulation = -1.45f0, hedonism = -1.3f0, achievement = -1.21f0, power = -1.42f0, security = 1.06f0, conformity = 1.29f0, tradition = 2.15f0, benevolence = 0.32f0, universalism = 0.64f0)"
5,30,"(15, 41)",24.0,5,2,3,female,"Bool[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,true,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.67f0, stimulation = -1.19f0, hedonism = -0.78f0, achievement = -0.35f0, power = -0.23f0, security = 0.21f0, conformity = 0.57f0, tradition = -0.85f0, benevolence = 1.3f0, universalism = 1.99f0)"
5,31,"(17, 38)",30.0,5,5,2,female,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.26f0, stimulation = -2.06f0, hedonism = -0.99f0, achievement = -1.19f0, power = -1.26f0, security = 1.32f0, conformity = 1.92f0, tradition = 0.59f0, benevolence = 1.6f0, universalism = 0.32f0)"
5,32,"(25, 37)",6.0,5,2,4,female,"Bool[1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.83f0, stimulation = -1.3f0, hedonism = 0.69f0, achievement = -2.03f0, power = -1.4f0, security = -0.3f0, conformity = -0.36f0, tradition = 0.25f0, benevolence = 1.23f0, universalism = 1.4f0)"
5,34,"(8, 31)",14.0,5,1,4,male,"Bool[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.27f0, stimulation = -1.22f0, hedonism = 0.4f0, achievement = 1.02f0, power = -1.26f0, security = 0.14f0, conformity = -0.89f0, tradition = -0.15f0, benevolence = 0.48f0, universalism = 0.22f0)"
5,35,"(31, 50)",3.0,5,4,2,male,"Bool[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.06f0, stimulation = -2.45f0, hedonism = 1.27f0, achievement = -0.19f0, power = -1.29f0, security = 1.48f0, conformity = -0.63f0, tradition = 0.01f0, benevolence = 1.49f0, universalism = 0.26f0)"
5,36,"(43, 42)",1.0,5,1,1,female,"Bool[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.46f0, stimulation = -0.97f0, hedonism = -2.54f0, achievement = -0.35f0, power = -0.14f0, security = 0.86f0, conformity = 2.56f0, tradition = -0.31f0, benevolence = 0.85f0, universalism = 0.49f0)"
5,37,"(34, 8)",9.0,5,6,3,female,"Bool[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.5f0, stimulation = -0.81f0, hedonism = 0.7f0, achievement = 0.41f0, power = 1.05f0, security = -0.42f0, conformity = -0.74f0, tradition = -1.32f0, benevolence = 0.01f0, universalism = -0.38f0)"
